-1,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,-1,-1,-1,-1,-1,-1,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,Tile2,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,Tile2,Tile2,-1,Tile2,Tile2,-1,Tile2,Tile2,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,-1,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,Tile2,Tile2,Tile2,Tile2,-1,Tile2,-1,Tile2,Tile2,Tile2,Tile2,-1,-1,-1,Tile2,-1,-1,-1,-1,Tile2,Tile2,Tile2,Tile2,-1,Tile2,Tile2,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,Tile2,Tile2,Tile2,Tile2,Tile2,-1,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,-1,-1,Tile2,-1,Tile2,Tile2,Tile2,-1,-1,-1,-1,Tile2,Tile2,-1,Tile2,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,-1,-1,-1,-1,Tile2,Tile2,-1,-1,Tile2,Tile2,Tile2,Tile2,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,Tile2,Tile2,-1,Tile2,Tile2,-1,-1,-1,Tile2,-1,Tile2,Tile2,-1,-1,-1,Tile2,-1,-1,Tile2,Tile2,-1,-1,-1,Tile2,-1,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,Tile2,Tile2,Tile2,Tile2,-1,Tile2,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,Tile2,-1,Tile2,Tile2,-1,Tile2,Tile2,-1,Tile2,Tile2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,-1,Tile2,-1,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,Tile2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
